dataset,interaction_id,claude,gemini,gpt,judge_mean,n_judges
kokorochat,kokorochat_1088,3.8055555555555554,4.388888888888889,4.111111111111112,4.101851851851852,3
kokorochat,kokorochat_1097,3.7777777777777777,4.111111111111112,3.944444444444444,3.9444444444444446,3
kokorochat,kokorochat_115,3.4722222222222223,4.0,4.055555555555555,3.842592592592593,3
kokorochat,kokorochat_1462,3.9166666666666665,4.0,4.027777777777778,3.981481481481481,3
kokorochat,kokorochat_1479,3.361111111111111,3.8333333333333335,3.9722222222222223,3.7222222222222228,3
kokorochat,kokorochat_1514,4.0,4.083333333333333,4.222222222222222,4.101851851851851,3
kokorochat,kokorochat_1521,4.194444444444445,4.777777777777778,4.194444444444445,4.388888888888888,3
kokorochat,kokorochat_1526,4.333333333333333,4.638888888888889,4.472222222222222,4.481481481481481,3
kokorochat,kokorochat_1536,3.8333333333333335,4.333333333333333,3.9444444444444446,4.037037037037037,3
kokorochat,kokorochat_1572,4.833333333333333,5.0,4.472222222222222,4.768518518518518,3
kokorochat,kokorochat_1685,4.444444444444445,5.0,4.472222222222222,4.638888888888889,3
kokorochat,kokorochat_1697,4.083333333333333,4.25,4.388888888888889,4.2407407407407405,3
kokorochat,kokorochat_1722,4.0,4.472222222222222,4.083333333333333,4.185185185185184,3
kokorochat,kokorochat_1773,5.0,5.0,4.916666666666667,4.972222222222222,3
kokorochat,kokorochat_2020,4.0,4.722222222222222,4.027777777777778,4.25,3
kokorochat,kokorochat_2037,4.972222222222222,4.972222222222222,4.944444444444445,4.962962962962963,3
kokorochat,kokorochat_2109,2.4722222222222223,1.9722222222222223,3.6666666666666665,2.7037037037037037,3
kokorochat,kokorochat_2126,4.583333333333333,4.972222222222222,4.694444444444445,4.75,3
kokorochat,kokorochat_2132,4.055555555555555,4.0,4.083333333333333,4.046296296296297,3
kokorochat,kokorochat_2207,2.611111111111111,1.277777777777778,3.3333333333333335,2.407407407407408,3
kokorochat,kokorochat_2347,4.111111111111111,4.777777777777778,4.083333333333333,4.3240740740740735,3
kokorochat,kokorochat_2370,3.0833333333333335,3.4722222222222223,3.75,3.435185185185185,3
kokorochat,kokorochat_2382,4.333333333333333,4.916666666666667,4.416666666666666,4.555555555555555,3
kokorochat,kokorochat_2435,4.25,4.805555555555555,4.055555555555555,4.37037037037037,3
kokorochat,kokorochat_2452,3.7777777777777777,3.1666666666666665,4.0,3.6481481481481484,3
kokorochat,kokorochat_2466,4.25,4.416666666666667,4.138888888888889,4.268518518518519,3
kokorochat,kokorochat_2491,4.333333333333334,4.805555555555555,4.555555555555555,4.564814814814815,3
kokorochat,kokorochat_2636,3.8055555555555554,4.166666666666666,3.888888888888889,3.9537037037037037,3
kokorochat,kokorochat_2794,2.8055555555555554,1.6944444444444444,3.4166666666666665,2.638888888888889,3
kokorochat,kokorochat_2873,3.0555555555555554,3.2222222222222223,3.5,3.2592592592592595,3
kokorochat,kokorochat_2931,4.166666666666667,5.0,4.083333333333333,4.416666666666667,3
kokorochat,kokorochat_2944,3.5277777777777777,3.2222222222222223,3.6666666666666665,3.472222222222222,3
kokorochat,kokorochat_2956,3.2777777777777777,2.7222222222222223,4.027777777777778,3.342592592592593,3
kokorochat,kokorochat_2991,4.0,4.416666666666667,4.0,4.138888888888889,3
kokorochat,kokorochat_2995,3.861111111111111,4.5,4.111111111111111,4.157407407407407,3
kokorochat,kokorochat_3005,4.055555555555555,5.0,4.0,4.351851851851852,3
kokorochat,kokorochat_3012,4.0,4.527777777777778,4.25,4.2592592592592595,3
kokorochat,kokorochat_3046,3.888888888888889,4.361111111111111,4.083333333333333,4.111111111111111,3
kokorochat,kokorochat_3099,3.861111111111111,4.055555555555555,4.0,3.972222222222222,3
kokorochat,kokorochat_3123,4.472222222222222,5.0,4.527777777777778,4.666666666666667,3
kokorochat,kokorochat_317,4.027777777777778,4.5,4.0,4.1759259259259265,3
kokorochat,kokorochat_3208,4.055555555555555,4.0,4.083333333333333,4.046296296296297,3
kokorochat,kokorochat_3214,4.666666666666667,5.0,4.5,4.722222222222222,3
kokorochat,kokorochat_3221,4.222222222222222,4.555555555555555,4.083333333333333,4.287037037037037,3
kokorochat,kokorochat_3295,3.9444444444444446,4.25,4.083333333333333,4.092592592592593,3
kokorochat,kokorochat_3304,3.5277777777777777,3.638888888888889,3.833333333333333,3.6666666666666665,3
kokorochat,kokorochat_3329,4.0,5.0,4.055555555555555,4.351851851851852,3
kokorochat,kokorochat_3360,4.166666666666667,4.694444444444445,4.0,4.287037037037037,3
kokorochat,kokorochat_3369,3.5555555555555554,4.138888888888889,3.9722222222222223,3.8888888888888893,3
kokorochat,kokorochat_3414,4.0,4.166666666666667,4.083333333333333,4.083333333333333,3
kokorochat,kokorochat_3424,2.9722222222222223,3.111111111111111,3.833333333333333,3.305555555555556,3
kokorochat,kokorochat_3437,2.6944444444444446,1.9722222222222223,3.1944444444444446,2.6203703703703707,3
kokorochat,kokorochat_3456,4.611111111111111,5.0,4.638888888888889,4.75,3
kokorochat,kokorochat_3522,3.5833333333333335,4.027777777777778,3.944444444444444,3.8518518518518516,3
kokorochat,kokorochat_3589,3.861111111111111,4.277777777777778,3.8333333333333335,3.990740740740741,3
kokorochat,kokorochat_3608,3.7777777777777777,4.527777777777778,3.9444444444444446,4.083333333333333,3
kokorochat,kokorochat_3615,3.7222222222222223,4.027777777777778,4.083333333333333,3.944444444444444,3
kokorochat,kokorochat_3649,3.638888888888889,4.027777777777778,4.055555555555555,3.907407407407407,3
kokorochat,kokorochat_3686,2.5277777777777777,1.8055555555555556,2.7777777777777777,2.3703703703703702,3
kokorochat,kokorochat_3733,3.2777777777777777,3.611111111111111,3.611111111111111,3.5,3
kokorochat,kokorochat_3744,4.055555555555555,4.138888888888888,4.222222222222222,4.138888888888888,3
kokorochat,kokorochat_3789,4.25,4.888888888888889,4.583333333333333,4.5740740740740735,3
kokorochat,kokorochat_3795,4.388888888888888,4.805555555555556,4.222222222222222,4.472222222222222,3
kokorochat,kokorochat_3796,3.9166666666666665,4.222222222222222,3.9444444444444446,4.027777777777778,3
kokorochat,kokorochat_3803,3.9166666666666665,3.861111111111111,3.888888888888889,3.888888888888889,3
kokorochat,kokorochat_3811,2.8333333333333335,3.361111111111111,3.388888888888889,3.1944444444444446,3
kokorochat,kokorochat_3887,4.416666666666667,4.722222222222222,4.277777777777778,4.472222222222222,3
kokorochat,kokorochat_3896,4.611111111111111,5.0,4.527777777777778,4.712962962962963,3
kokorochat,kokorochat_3919,,4.805555555555555,4.222222222222222,4.513888888888889,2
kokorochat,kokorochat_3985,2.611111111111111,2.638888888888889,3.638888888888889,2.9629629629629632,3
kokorochat,kokorochat_3993,4.166666666666667,4.333333333333333,4.027777777777778,4.1759259259259265,3
kokorochat,kokorochat_4026,4.25,4.75,4.083333333333333,4.361111111111111,3
kokorochat,kokorochat_4089,4.138888888888889,4.833333333333333,4.416666666666667,4.462962962962963,3
kokorochat,kokorochat_4092,4.833333333333333,5.0,4.75,4.861111111111111,3
kokorochat,kokorochat_4099,3.9166666666666665,4.5,4.083333333333333,4.166666666666667,3
kokorochat,kokorochat_4148,4.138888888888888,5.0,4.25,4.462962962962963,3
kokorochat,kokorochat_4160,4.083333333333333,4.805555555555555,4.5,4.462962962962963,3
kokorochat,kokorochat_4176,4.0,4.194444444444445,4.194444444444445,4.12962962962963,3
kokorochat,kokorochat_4199,4.0,4.944444444444445,4.333333333333333,4.4259259259259265,3
kokorochat,kokorochat_4282,4.0,4.777777777777778,4.166666666666667,4.314814814814816,3
kokorochat,kokorochat_4367,4.777777777777778,5.0,4.638888888888888,4.805555555555556,3
kokorochat,kokorochat_4395,4.027777777777778,4.555555555555556,4.0,4.194444444444445,3
kokorochat,kokorochat_4397,4.0,4.722222222222222,4.083333333333333,4.268518518518518,3
kokorochat,kokorochat_4406,4.166666666666667,4.472222222222222,4.083333333333333,4.2407407407407405,3
kokorochat,kokorochat_4442,4.0,4.611111111111111,4.194444444444445,4.268518518518518,3
kokorochat,kokorochat_4473,4.0,4.972222222222222,4.222222222222222,4.398148148148148,3
kokorochat,kokorochat_4482,3.25,4.0,3.888888888888889,3.7129629629629632,3
kokorochat,kokorochat_4484,3.4444444444444446,3.4722222222222223,3.5833333333333335,3.5,3
kokorochat,kokorochat_4486,2.861111111111111,3.2777777777777777,3.4166666666666665,3.185185185185185,3
kokorochat,kokorochat_4496,3.305555555555556,3.111111111111111,3.888888888888889,3.435185185185185,3
kokorochat,kokorochat_4512,4.027777777777778,4.638888888888889,4.0,4.222222222222222,3
kokorochat,kokorochat_452,4.0,4.444444444444445,4.166666666666667,4.203703703703703,3
kokorochat,kokorochat_4527,4.027777777777778,4.555555555555555,4.111111111111112,4.231481481481481,3
kokorochat,kokorochat_4532,3.555555555555556,4.027777777777778,3.9166666666666665,3.8333333333333335,3
kokorochat,kokorochat_4567,4.0,4.0,4.083333333333333,4.027777777777778,3
kokorochat,kokorochat_4570,3.9722222222222223,4.5,4.055555555555555,4.175925925925926,3
kokorochat,kokorochat_4587,3.861111111111111,4.111111111111111,4.027777777777778,4.0,3
kokorochat,kokorochat_4595,3.805555555555556,4.0,3.9722222222222223,3.925925925925926,3
kokorochat,kokorochat_4614,4.0,4.722222222222222,4.0,4.2407407407407405,3
kokorochat,kokorochat_4626,4.055555555555555,5.0,4.277777777777778,4.444444444444444,3
kokorochat,kokorochat_4635,4.0,4.277777777777778,4.055555555555555,4.111111111111112,3
kokorochat,kokorochat_4644,3.361111111111111,4.0,4.0,3.7870370370370368,3
kokorochat,kokorochat_4652,4.111111111111111,4.388888888888888,4.305555555555555,4.268518518518518,3
kokorochat,kokorochat_4728,4.527777777777778,4.777777777777778,4.027777777777778,4.444444444444444,3
kokorochat,kokorochat_4766,4.0,4.888888888888889,4.0,4.296296296296297,3
kokorochat,kokorochat_4778,4.055555555555555,4.944444444444445,4.027777777777778,4.342592592592593,3
kokorochat,kokorochat_4782,3.6666666666666665,4.0,4.0,3.888888888888889,3
kokorochat,kokorochat_4803,4.0,4.416666666666667,3.9722222222222223,4.12962962962963,3
kokorochat,kokorochat_4808,1.6944444444444444,1.0,1.4166666666666667,1.3703703703703705,3
kokorochat,kokorochat_4838,4.111111111111112,4.638888888888888,4.055555555555555,4.268518518518518,3
kokorochat,kokorochat_4841,4.166666666666666,4.972222222222222,4.111111111111111,4.416666666666667,3
kokorochat,kokorochat_4848,4.361111111111111,5.0,4.361111111111111,4.5740740740740735,3
kokorochat,kokorochat_4915,5.0,5.0,5.0,5.0,3
kokorochat,kokorochat_4946,2.888888888888889,3.9166666666666665,3.75,3.5185185185185186,3
kokorochat,kokorochat_4977,4.444444444444445,5.0,4.527777777777778,4.657407407407407,3
kokorochat,kokorochat_4984,4.027777777777778,5.0,4.166666666666667,4.398148148148149,3
kokorochat,kokorochat_5052,3.5833333333333335,3.944444444444444,3.7222222222222223,3.75,3
kokorochat,kokorochat_5067,4.0,4.027777777777778,4.0,4.0092592592592595,3
kokorochat,kokorochat_5084,4.0,4.527777777777778,4.388888888888889,4.305555555555556,3
kokorochat,kokorochat_5119,3.111111111111111,3.5555555555555554,3.7777777777777777,3.481481481481481,3
kokorochat,kokorochat_5184,4.25,4.722222222222222,4.055555555555555,4.342592592592593,3
kokorochat,kokorochat_5336,2.25,2.0,3.111111111111111,2.4537037037037037,3
kokorochat,kokorochat_5386,3.25,3.0833333333333335,3.25,3.1944444444444446,3
kokorochat,kokorochat_5399,3.861111111111111,4.111111111111111,3.944444444444444,3.972222222222222,3
kokorochat,kokorochat_5456,3.888888888888889,4.055555555555555,4.083333333333333,4.0092592592592595,3
kokorochat,kokorochat_5476,3.0555555555555554,3.4722222222222223,3.6666666666666665,3.3981481481481484,3
kokorochat,kokorochat_5492,3.7222222222222223,3.9166666666666665,3.6944444444444446,3.777777777777778,3
kokorochat,kokorochat_5494,4.0,4.0,4.166666666666667,4.055555555555556,3
kokorochat,kokorochat_5521,3.2777777777777777,3.25,3.5833333333333335,3.3703703703703702,3
kokorochat,kokorochat_5561,3.75,4.083333333333333,4.0,3.944444444444444,3
kokorochat,kokorochat_5619,3.4166666666666665,3.75,3.6944444444444446,3.6203703703703702,3
kokorochat,kokorochat_5643,4.027777777777778,4.472222222222222,4.166666666666667,4.222222222222222,3
kokorochat,kokorochat_565,4.444444444444445,4.944444444444445,4.361111111111111,4.583333333333333,3
kokorochat,kokorochat_5655,3.5833333333333335,4.0,3.888888888888889,3.8240740740740744,3
kokorochat,kokorochat_5670,3.833333333333333,4.0,4.027777777777778,3.9537037037037037,3
kokorochat,kokorochat_5681,4.083333333333333,4.166666666666667,4.111111111111111,4.12037037037037,3
kokorochat,kokorochat_5687,3.75,4.055555555555555,4.111111111111111,3.972222222222222,3
kokorochat,kokorochat_5702,4.111111111111111,4.0,4.0,4.037037037037037,3
kokorochat,kokorochat_5782,4.083333333333333,4.277777777777778,4.277777777777778,4.212962962962963,3
kokorochat,kokorochat_5815,4.027777777777778,4.222222222222222,4.111111111111111,4.12037037037037,3
kokorochat,kokorochat_584,3.2222222222222223,3.8333333333333335,3.666666666666667,3.574074074074074,3
kokorochat,kokorochat_5841,3.9166666666666665,4.0,3.9722222222222223,3.9629629629629632,3
kokorochat,kokorochat_5851,3.111111111111111,3.0833333333333335,3.5,3.2314814814814814,3
kokorochat,kokorochat_5906,3.805555555555556,4.138888888888888,4.055555555555555,4.0,3
kokorochat,kokorochat_592,4.111111111111111,5.0,4.333333333333334,4.481481481481482,3
kokorochat,kokorochat_5940,4.222222222222222,5.0,4.138888888888889,4.453703703703703,3
kokorochat,kokorochat_5960,4.027777777777778,4.194444444444445,4.027777777777778,4.083333333333333,3
kokorochat,kokorochat_5982,3.5555555555555554,4.222222222222222,3.9166666666666665,3.8981481481481484,3
kokorochat,kokorochat_5992,4.055555555555555,4.944444444444445,4.138888888888888,4.37962962962963,3
kokorochat,kokorochat_6015,4.305555555555555,4.388888888888889,4.25,4.314814814814815,3
kokorochat,kokorochat_6025,4.166666666666666,4.166666666666667,4.555555555555555,4.296296296296296,3
kokorochat,kokorochat_6118,4.75,4.888888888888889,4.638888888888889,4.7592592592592595,3
kokorochat,kokorochat_6138,3.638888888888889,3.9722222222222223,3.7777777777777777,3.7962962962962963,3
kokorochat,kokorochat_6192,4.027777777777778,4.833333333333333,4.083333333333333,4.314814814814814,3
kokorochat,kokorochat_6207,3.7777777777777777,4.5,4.083333333333333,4.12037037037037,3
kokorochat,kokorochat_6232,2.361111111111111,1.0833333333333333,2.25,1.8981481481481481,3
kokorochat,kokorochat_6243,4.0,4.0,4.0,4.0,3
kokorochat,kokorochat_6249,4.222222222222222,5.0,4.277777777777778,4.5,3
kokorochat,kokorochat_6250,4.138888888888889,5.0,4.277777777777778,4.472222222222222,3
kokorochat,kokorochat_6258,4.444444444444445,5.0,4.638888888888889,4.694444444444445,3
kokorochat,kokorochat_6272,4.166666666666667,4.666666666666667,4.333333333333333,4.388888888888889,3
kokorochat,kokorochat_6276,4.027777777777778,4.333333333333333,4.0,4.12037037037037,3
kokorochat,kokorochat_6291,3.9166666666666665,4.277777777777778,4.083333333333333,4.092592592592593,3
kokorochat,kokorochat_6315,3.5833333333333335,4.277777777777778,4.083333333333333,3.981481481481481,3
kokorochat,kokorochat_6346,3.1666666666666665,3.7777777777777777,3.6944444444444446,3.5462962962962963,3
kokorochat,kokorochat_6368,4.083333333333333,4.972222222222222,4.25,4.435185185185185,3
kokorochat,kokorochat_6380,4.0,4.0,4.027777777777778,4.0092592592592595,3
kokorochat,kokorochat_6387,3.6666666666666665,4.138888888888889,4.0,3.935185185185185,3
kokorochat,kokorochat_6442,3.861111111111111,4.166666666666666,3.9166666666666665,3.981481481481481,3
kokorochat,kokorochat_6512,3.4722222222222223,3.111111111111111,3.861111111111111,3.4814814814814814,3
kokorochat,kokorochat_6537,4.0,4.583333333333333,4.083333333333333,4.222222222222221,3
kokorochat,kokorochat_6551,4.638888888888889,5.0,4.861111111111112,4.833333333333333,3
kokorochat,kokorochat_6560,4.027777777777778,4.388888888888888,4.166666666666667,4.194444444444444,3
kokorochat,kokorochat_6577,3.3055555555555554,4.0,3.833333333333333,3.7129629629629632,3
kokorochat,kokorochat_6586,4.166666666666667,4.888888888888889,4.027777777777778,4.361111111111112,3
kokorochat,kokorochat_6623,3.888888888888889,4.027777777777778,4.083333333333333,4.0,3
kokorochat,kokorochat_6638,3.944444444444444,4.416666666666667,4.055555555555555,4.138888888888888,3
kokorochat,kokorochat_664,3.0833333333333335,3.111111111111111,3.5,3.2314814814814814,3
kokorochat,kokorochat_6645,4.0,4.972222222222222,4.527777777777778,4.5,3
kokorochat,kokorochat_6663,4.0,4.361111111111112,4.0,4.12037037037037,3
kokorochat,kokorochat_6719,4.222222222222221,4.111111111111111,4.194444444444445,4.175925925925926,3
kokorochat,kokorochat_6759,4.055555555555555,4.138888888888888,4.083333333333333,4.092592592592592,3
kokorochat,kokorochat_6800,3.7777777777777777,4.583333333333333,4.194444444444445,4.185185185185185,3
kokorochat,kokorochat_6839,4.138888888888889,4.0,4.083333333333333,4.0740740740740735,3
kokorochat,kokorochat_6868,4.0,4.555555555555555,4.055555555555555,4.203703703703703,3
kokorochat,kokorochat_6900,4.694444444444445,5.0,5.0,4.898148148148148,3
kokorochat,kokorochat_6923,4.055555555555555,4.944444444444445,4.083333333333333,4.361111111111111,3
kokorochat,kokorochat_6931,4.722222222222222,5.0,4.777777777777778,4.833333333333333,3
kokorochat,kokorochat_7026,2.888888888888889,4.138888888888889,3.5833333333333335,3.5370370370370376,3
kokorochat,kokorochat_7030,4.0,4.5,4.083333333333333,4.194444444444444,3
kokorochat,kokorochat_7095,4.083333333333333,4.583333333333333,4.138888888888889,4.268518518518518,3
kokorochat,kokorochat_7100,3.75,3.694444444444444,3.9166666666666665,3.7870370370370368,3
kokorochat,kokorochat_720,4.0,4.305555555555556,4.055555555555555,4.120370370370371,3
kokorochat,kokorochat_7231,3.305555555555556,3.9166666666666665,3.8055555555555554,3.675925925925926,3
psy_insight,psyinsight_000434,,3.138888888888889,3.25,3.1944444444444446,2
psy_insight,psyinsight_000438,,4.0,3.5,3.75,2
psy_insight,psyinsight_000439,,1.0,2.4444444444444446,1.7222222222222223,2
psy_insight,psyinsight_000441,,4.083333333333334,3.6666666666666665,3.875,2
psy_insight,psyinsight_000444,,3.8611111111111107,3.7777777777777777,3.819444444444444,2
psy_insight,psyinsight_000445,,4.25,3.8333333333333335,4.041666666666667,2
psy_insight,psyinsight_000449,,3.555555555555556,3.7777777777777777,3.666666666666667,2
psy_insight,psyinsight_000450,,3.8333333333333335,3.75,3.791666666666667,2
psy_insight,psyinsight_000451,,3.2222222222222223,3.611111111111111,3.416666666666667,2
psy_insight,psyinsight_000453,,3.888888888888889,3.8333333333333335,3.861111111111111,2
psy_insight,psyinsight_000456,,3.611111111111111,3.638888888888889,3.625,2
psy_insight,psyinsight_000459,,4.333333333333333,3.8055555555555554,4.069444444444445,2
psy_insight,psyinsight_000462,,3.5555555555555554,3.638888888888889,3.5972222222222223,2
psy_insight,psyinsight_000463,,3.361111111111111,3.555555555555556,3.4583333333333335,2
psy_insight,psyinsight_000467,,3.8333333333333335,3.888888888888889,3.861111111111111,2
psy_insight,psyinsight_000470,,3.8055555555555554,3.638888888888889,3.7222222222222223,2
psy_insight,psyinsight_000471,,3.861111111111111,3.805555555555556,3.8333333333333335,2
psy_insight,psyinsight_000475,,4.611111111111111,3.972222222222222,4.291666666666666,2
psy_insight,psyinsight_000481,,4.0,4.027777777777778,4.013888888888889,2
psy_insight,psyinsight_000483,,3.416666666666667,3.0,3.2083333333333335,2
psy_insight,psyinsight_000484,,3.9444444444444446,3.861111111111111,3.9027777777777777,2
psy_insight,psyinsight_000489,,3.25,3.2777777777777777,3.263888888888889,2
psy_insight,psyinsight_000490,,3.0833333333333335,3.1666666666666665,3.125,2
psy_insight,psyinsight_000496,,4.333333333333333,3.9166666666666665,4.125,2
psy_insight,psyinsight_000500,,4.277777777777778,3.861111111111111,4.069444444444445,2
psy_insight,psyinsight_000502,,3.0,3.444444444444444,3.2222222222222223,2
psy_insight,psyinsight_000508,,4.083333333333333,3.9166666666666665,4.0,2
psy_insight,psyinsight_000509,,4.777777777777778,4.222222222222222,4.5,2
psy_insight,psyinsight_000512,,4.277777777777778,4.027777777777778,4.152777777777778,2
psy_insight,psyinsight_000518,,4.777777777777778,4.027777777777778,4.402777777777778,2
psy_insight,psyinsight_000526,,4.25,4.277777777777778,4.263888888888889,2
psy_insight,psyinsight_000528,,4.305555555555555,4.055555555555555,4.180555555555555,2
psy_insight,psyinsight_000534,,4.361111111111111,4.0,4.180555555555555,2
psy_insight,psyinsight_000535,,3.75,3.7222222222222223,3.736111111111111,2
psy_insight,psyinsight_000539,,4.666666666666667,4.111111111111111,4.388888888888889,2
psy_insight,psyinsight_000540,,3.0,3.166666666666667,3.0833333333333335,2
psy_insight,psyinsight_000541,,4.527777777777778,4.194444444444445,4.361111111111111,2
psy_insight,psyinsight_000542,,4.944444444444445,4.388888888888888,4.666666666666666,2
psy_insight,psyinsight_000546,,3.6944444444444446,3.75,3.7222222222222223,2
psy_insight,psyinsight_000550,,3.5833333333333335,3.583333333333333,3.583333333333333,2
psy_insight,psyinsight_000551,,3.5833333333333335,3.5,3.541666666666667,2
psy_insight,psyinsight_000553,,3.8333333333333335,3.75,3.791666666666667,2
psy_insight,psyinsight_000556,,4.0,3.861111111111111,3.9305555555555554,2
psy_insight,psyinsight_000557,,4.5,3.75,4.125,2
psy_insight,psyinsight_000558,,3.972222222222222,3.75,3.8611111111111107,2
psy_insight,psyinsight_000559,,4.138888888888889,3.861111111111111,4.0,2
psy_insight,psyinsight_000566,,3.7222222222222223,3.6944444444444446,3.7083333333333335,2
psy_insight,psyinsight_000568,,4.305555555555555,3.861111111111111,4.083333333333333,2
psy_insight,psyinsight_000571,,4.416666666666667,3.9166666666666665,4.166666666666667,2
psy_insight,psyinsight_000573,,3.4444444444444446,3.75,3.5972222222222223,2
psy_insight,psyinsight_000576,,3.555555555555556,3.75,3.6527777777777777,2
psy_insight,psyinsight_000577,,3.388888888888889,3.7222222222222223,3.5555555555555554,2
psy_insight,psyinsight_000579,,3.75,3.75,3.75,2
psy_insight,psyinsight_000582,,4.444444444444445,4.055555555555555,4.25,2
psy_insight,psyinsight_000583,,3.111111111111111,3.3333333333333335,3.2222222222222223,2
psy_insight,psyinsight_000584,,3.8333333333333335,3.5833333333333335,3.7083333333333335,2
psy_insight,psyinsight_000585,,4.666666666666667,4.0,4.333333333333334,2
psy_insight,psyinsight_000588,,3.4722222222222223,3.75,3.611111111111111,2
psy_insight,psyinsight_000589,,3.75,3.7777777777777777,3.763888888888889,2
psy_insight,psyinsight_000591,,4.388888888888889,3.75,4.069444444444445,2
psy_insight,psyinsight_000594,,4.416666666666667,3.944444444444444,4.180555555555555,2
psy_insight,psyinsight_000596,,3.0,3.4444444444444446,3.2222222222222223,2
psy_insight,psyinsight_000598,,3.638888888888889,3.8333333333333335,3.736111111111111,2
psy_insight,psyinsight_000599,,3.861111111111111,3.75,3.8055555555555554,2
psy_insight,psyinsight_000601,,3.5277777777777777,3.75,3.638888888888889,2
psy_insight,psyinsight_000602,,4.277777777777778,3.9166666666666665,4.097222222222222,2
psy_insight,psyinsight_000606,,4.111111111111111,3.9166666666666665,4.013888888888888,2
psy_insight,psyinsight_000611,,3.7222222222222223,3.7222222222222223,3.7222222222222223,2
psy_insight,psyinsight_000614,,3.0,3.0,3.0,2
psy_insight,psyinsight_000615,,3.8333333333333335,3.694444444444444,3.763888888888889,2
psy_insight,psyinsight_000619,,4.583333333333333,4.055555555555555,4.319444444444445,2
psy_insight,psyinsight_000620,,3.166666666666667,3.3333333333333335,3.25,2
psy_insight,psyinsight_000622,,3.888888888888889,3.75,3.8194444444444446,2
psy_insight,psyinsight_000623,,3.305555555555556,3.7222222222222223,3.5138888888888893,2
psy_insight,psyinsight_000625,,3.75,3.694444444444444,3.7222222222222223,2
psy_insight,psyinsight_000627,,3.75,3.6944444444444446,3.7222222222222223,2
psy_insight,psyinsight_000628,,4.166666666666666,3.9166666666666665,4.041666666666666,2
psy_insight,psyinsight_000629,,3.5,3.7222222222222223,3.611111111111111,2
psy_insight,psyinsight_000631,,3.75,3.6944444444444446,3.7222222222222223,2
psy_insight,psyinsight_000632,,4.25,3.9166666666666665,4.083333333333333,2
psy_insight,psyinsight_000633,,3.833333333333333,3.75,3.7916666666666665,2
psy_insight,psyinsight_000634,,4.138888888888888,4.111111111111111,4.125,2
psy_insight,psyinsight_000637,,4.0,3.9166666666666665,3.958333333333333,2
psy_insight,psyinsight_000639,,3.861111111111111,3.888888888888889,3.875,2
psy_insight,psyinsight_000642,,3.2222222222222223,3.3333333333333335,3.2777777777777777,2
psy_insight,psyinsight_000650,,3.3055555555555554,3.6666666666666665,3.4861111111111107,2
psy_insight,psyinsight_000654,,3.1666666666666665,3.1666666666666665,3.1666666666666665,2
psy_insight,psyinsight_000655,,3.9166666666666665,3.7222222222222223,3.8194444444444446,2
psy_insight,psyinsight_000657,,2.638888888888889,3.805555555555556,3.2222222222222223,2
psy_insight,psyinsight_000658,,3.9166666666666665,3.805555555555556,3.861111111111111,2
psy_insight,psyinsight_000659,,3.0833333333333335,3.5,3.291666666666667,2
psy_insight,psyinsight_000661,,3.888888888888889,3.888888888888889,3.888888888888889,2
psy_insight,psyinsight_000665,,4.833333333333333,4.305555555555555,4.569444444444445,2
psy_insight,psyinsight_000667,,2.638888888888889,2.6666666666666665,2.6527777777777777,2
psy_insight,psyinsight_000669,,2.861111111111111,3.0833333333333335,2.9722222222222223,2
psy_insight,psyinsight_000671,,3.0277777777777777,3.1666666666666665,3.0972222222222223,2
psy_insight,psyinsight_000676,,4.027777777777778,3.9444444444444446,3.986111111111111,2
psy_insight,psyinsight_000678,,1.0,1.0,1.0,2
psy_insight,psyinsight_000680,,1.3333333333333335,2.4444444444444446,1.888888888888889,2
psy_insight,psyinsight_000681,,1.0,1.3055555555555556,1.1527777777777777,2
psy_insight,psyinsight_000682,,2.111111111111111,3.0,2.5555555555555554,2
psy_insight,psyinsight_000684,,1.861111111111111,2.7222222222222223,2.2916666666666665,2
psy_insight,psyinsight_000691,,2.361111111111111,2.5555555555555554,2.458333333333333,2
psy_insight,psyinsight_000694,,3.0555555555555554,3.0277777777777777,3.0416666666666665,2
psy_insight,psyinsight_000696,,3.4166666666666665,3.7222222222222223,3.5694444444444446,2
psy_insight,psyinsight_000698,,2.4722222222222223,3.2777777777777777,2.875,2
psy_insight,psyinsight_000699,,2.6944444444444446,2.861111111111111,2.7777777777777777,2
psy_insight,psyinsight_000705,,2.4722222222222223,2.7777777777777777,2.625,2
psy_insight,psyinsight_000706,,2.75,2.8055555555555554,2.7777777777777777,2
psy_insight,psyinsight_000707,,3.0277777777777777,3.055555555555556,3.041666666666667,2
psy_insight,psyinsight_000708,,3.638888888888889,3.5833333333333335,3.611111111111111,2
psy_insight,psyinsight_000709,,4.694444444444445,4.25,4.472222222222222,2
psy_insight,psyinsight_000712,,4.75,4.055555555555555,4.402777777777778,2
psy_insight,psyinsight_000716,,4.305555555555555,4.027777777777778,4.166666666666666,2
psy_insight,psyinsight_000717,,4.194444444444445,3.888888888888889,4.041666666666667,2
psy_insight,psyinsight_000718,,3.888888888888889,3.833333333333333,3.8611111111111107,2
psy_insight,psyinsight_000721,,3.305555555555556,3.2777777777777777,3.291666666666667,2
psy_insight,psyinsight_000723,,2.8055555555555554,2.861111111111111,2.833333333333333,2
psy_insight,psyinsight_000724,,3.6666666666666665,3.5277777777777777,3.5972222222222223,2
psy_insight,psyinsight_000727,,3.1666666666666665,3.3333333333333335,3.25,2
