dataset,rid,dimA_overall,dimB_total3,client_valence_nec,client_valence_emo_std,client_valence_happy_ending,client_n_tokens,counselor_n_tokens,counselor_valence_emo_mean,client_dominance_nec,client_arousal_emo_std,total_tokens,log_tokens
smile,smile_151,2.433333333333333,4.37962962962963,0.0213407903439153,0.144317672306781,1.0,252,530,0.2312383717210492,0.0655361193783068,0.1109276669800037,782,6.663132695990803
smile,smile_152,2.55,4.407407407407407,0.1289532490079365,0.1668050127312104,1.0,249,433,0.1769523687855645,0.1074161706349206,0.0899542888340489,682,6.52649485957079
smile,smile_153,2.0500000000000003,3.2592592592592595,0.0789336451247165,0.1082184430107711,1.0,152,582,0.1724359255104019,0.0430390306122449,0.1108535579063747,734,6.5998704992128365
smile,smile_154,2.2333333333333334,3.175925925925926,0.0366331746031745,0.1125501417731671,1.0,160,378,0.2368618488407106,-0.0478194444444444,0.110661634464067,538,6.289715570908998
smile,smile_155,2.4833333333333334,4.435185185185186,0.2549026302401302,0.1412287315900526,1.0,400,598,0.2362322533484248,0.0798421754171754,0.1028045760501624,998,6.906754778648554
smile,smile_156,2.3,3.2685185185185186,-0.0966209677419355,0.1395332414058865,0.0,321,144,0.1677850764256319,-0.0419109447004608,0.1185299694664963,465,6.144185634125646
smile,smile_157,2.0,3.9537037037037037,0.0256230573323857,0.1399650761286033,1.0,345,581,0.2094801053113553,0.0007855425254679,0.1107349011836742,926,6.831953565565855
smile,smile_158,2.6333333333333333,4.342592592592593,0.1934762488328664,0.1374701977774324,1.0,183,293,0.1754923219874804,0.1965833333333332,0.0751591838954069,476,6.1675164908883415
smile,smile_159,2.8166666666666664,4.277777777777778,0.3910913029100529,0.1860297762077783,1.0,129,281,0.1190313214869281,0.126896164021164,0.0786283368337018,410,6.018593214496234
smile,smile_16,1.9,4.361111111111111,0.1254545292829776,0.1847337952613036,1.0,157,325,0.113307033604581,0.0364508210180624,0.1000611602030107,482,6.180016653652572
smile,smile_160,1.8,3.7129629629629632,0.1985018037518037,0.1369987433799697,1.0,287,489,0.1678133416005291,0.1231888816738816,0.1127899219519838,776,6.655440350367647
smile,smile_161,2.1166666666666667,3.342592592592593,0.0580124141198768,0.1015227405019018,1.0,346,298,0.1506980213654088,-0.0418118218431651,0.1141776982209101,644,6.4692503167957724
smile,smile_162,1.7333333333333332,2.9351851851851856,0.061044983416252,0.101725344588014,1.0,344,378,0.1842933367746376,0.0167681236673774,0.1143523642518646,722,6.583409222158765
smile,smile_163,2.4,3.675925925925926,0.0217146475256769,0.1061633020602425,1.0,351,517,0.1850186703224597,-0.0420309173669467,0.1222412971161513,868,6.767343125265392
smile,smile_164,2.316666666666667,3.564814814814815,0.1829146524010448,0.1193937738086002,1.0,405,427,0.1780384816207184,0.1001902200120554,0.1093709598383832,832,6.725033642166843
smile,smile_165,2.2666666666666666,2.861111111111111,0.0658299229353577,0.1167487812167859,1.0,357,366,0.1704070917255791,-0.0069834828617437,0.1123102147851217,723,6.584791392385716
smile,smile_166,1.6333333333333335,3.6666666666666665,0.1892960317460317,0.1345341498631691,1.0,175,368,0.1939218143431931,0.0971484968734968,0.0961580604566505,543,6.298949246855942
smile,smile_167,2.066666666666667,4.351851851851852,0.0847555764411027,0.1095950965810303,1.0,201,381,0.2044099131677761,0.1283432121971595,0.0985236222840918,582,6.368187186350492
smile,smile_168,2.516666666666667,4.481481481481482,0.1832928493619671,0.1490857777392406,1.0,267,437,0.2006689753004005,0.2016476346093993,0.1121430569393711,704,6.558197802812269
smile,smile_169,2.95,4.305555555555555,0.1388367604617604,0.1599700083901863,1.0,232,386,0.1868385341669824,0.1734370941558441,0.110543975112757,618,6.428105272684596
smile,smile_17,2.2333333333333334,4.083333333333333,0.0017348385331143,0.1287826182406311,1.0,157,265,0.132706400359623,0.0050008483853311,0.1136966863714085,422,6.0473721790462776
smile,smile_170,2.216666666666667,3.5092592592592595,0.0296435916919959,0.1519250945645767,1.0,480,478,0.2152414365248587,0.0488371327254306,0.1066504006196607,958,6.8658910748834385
smile,smile_171,2.2,3.722222222222222,0.287340992063492,0.1474359566011482,1.0,162,314,0.1040784972677595,0.1230294973544973,0.1175789512037741,476,6.1675164908883415
smile,smile_172,2.45,4.287037037037037,0.1611027472527472,0.1482878001213482,1.0,207,450,0.2330961235287766,0.0656564306064305,0.1094442688411373,657,6.489204931325317
smile,smile_173,2.1833333333333336,4.314814814814814,-0.0203483319881624,0.1639088834777884,0.0,304,487,0.1704636008168958,-0.0466297619047618,0.1188612296535356,791,6.674561391814426
smile,smile_174,2.2333333333333334,3.685185185185185,-0.0193668719211822,0.1562286566930242,0.0,300,420,0.218750507859267,0.0126856663929939,0.1000335866952869,720,6.580639137284949
smile,smile_175,2.45,4.342592592592593,0.09854006398425,0.1587878409224425,1.0,657,460,0.2159403653257312,0.1074282484311554,0.1014261676098578,1117,7.0192966537150445
smile,smile_176,1.7666666666666666,3.8333333333333335,0.1148135044642857,0.1535150828807243,1.0,332,450,0.252083907425404,0.101548933531746,0.1055564151455302,782,6.663132695990803
smile,smile_177,1.9333333333333331,3.2222222222222228,,,,28,364,0.1376010138609434,,,392,5.973809611869261
smile,smile_178,2.85,4.398148148148148,0.0986208705357142,0.1287229155991257,1.0,170,401,0.1840360503725299,0.0751862723214285,0.0912656139692797,571,6.349138991379798
smile,smile_179,3.0666666666666664,4.296296296296297,0.0465857851473923,0.1323295301865006,1.0,149,281,0.1938806182889822,0.1010164682539682,0.090607086576812,430,6.066108090103747
smile,smile_18,2.5500000000000003,4.814814814814815,0.0582465109314165,0.1484502408218674,1.0,274,514,0.0937953551783749,0.0263465184186882,0.0848585592160894,788,6.670766320845874
smile,smile_180,2.4333333333333336,4.407407407407407,0.341001440329218,0.1607463603767522,1.0,146,454,0.1215642464776172,0.2783204879482657,0.0806273612575859,600,6.398594934535208
smile,smile_181,2.3833333333333333,4.435185185185186,0.2611902201740911,0.1520522802350213,1.0,165,416,0.2198844770094769,0.0179245903737839,0.1055517276761416,581,6.366470447731438
smile,smile_183,2.566666666666667,4.537037037037037,0.0839981691919191,0.1297509866744621,1.0,229,437,0.2252036465287049,0.1778234577922077,0.0978086620900639,666,6.502790045915623
smile,smile_184,2.8000000000000003,4.027777777777778,0.0654163015873015,0.1115311268993503,1.0,134,171,0.1298503355869096,0.2014454761904761,0.0827874623322158,305,5.723585101952381
smile,smile_185,2.8000000000000003,4.37037037037037,0.0262362487852283,0.1526298769949304,1.0,256,347,0.2057529867568329,-0.027151401036605,0.099558844869236,603,6.403574197934815
smile,smile_186,3.0666666666666664,4.1759259259259265,0.060035294117647,0.1581108459486558,1.0,182,300,0.1722556919216713,0.1098610060690943,0.1104993195819018,482,6.180016653652572
smile,smile_187,1.8333333333333333,4.148148148148148,0.1569174503968254,0.1409255818131987,1.0,211,355,0.1581836464354528,0.0479907837301587,0.1186612577765337,566,6.340359303727752
smile,smile_188,2.333333333333333,4.3240740740740735,0.0966251984126984,0.1041723571814613,1.0,163,376,0.1782901582976514,0.085085992063492,0.1055970553055495,539,6.29156913955832
smile,smile_189,2.65,4.3055555555555545,-0.1583582598471487,0.1332219573396809,0.0,148,469,0.203871580400276,0.0018120223398001,0.1147380268522562,617,6.42648845745769
smile,smile_19,2.066666666666667,4.37037037037037,0.0756435083435083,0.1350219165481804,1.0,205,423,0.1636020665593129,0.0690463573463573,0.0960489458003351,628,6.444131256700441
smile,smile_190,2.266666666666667,4.305555555555556,0.0750424107142857,0.1435712503553062,1.0,92,548,0.1643067077480343,0.0768870287698412,0.0898939703382349,640,6.46302945692067
smile,smile_191,2.0,4.277777777777778,0.1298148809523809,0.1614227716152627,1.0,362,432,0.1899378879132425,0.06708231292517,0.1054061037694576,794,6.678342114654332
smile,smile_192,2.65,4.092592592592593,-0.0437468849206349,0.152231294567601,0.0,209,295,0.1656126012876012,-0.0344751686507936,0.1040561628528568,504,6.22455842927536
smile,smile_193,1.95,4.25,0.1228449892386333,0.1745522037740844,1.0,304,510,0.1679206420492348,0.0619529190207156,0.1107816207593098,814,6.703188113240863
smile,smile_194,1.5666666666666669,2.990740740740741,0.2673679773929774,0.1987728683690538,1.0,175,442,0.0999716091132372,0.1230372294372294,0.1616207059164833,617,6.42648845745769
smile,smile_195,1.5333333333333332,4.462962962962963,0.2577918776371307,0.1768112126291404,1.0,408,676,0.1918353251945455,0.1337099206349206,0.1294219842343208,1084,6.98933526597456
smile,smile_196,1.6499999999999997,4.138888888888888,0.2094164786967417,0.1696787054851712,1.0,393,643,0.2004008981773571,0.1353780753968253,0.1336711529667417,1036,6.9440872082295275
smile,smile_197,1.5333333333333332,3.2037037037037037,0.215481881533101,0.1647105957948121,1.0,217,508,0.1526037996628176,0.1193347657762291,0.1351822372564527,725,6.587550014824796
smile,smile_198,2.6833333333333336,4.111111111111111,0.1332867162698413,0.1807024691612125,1.0,209,316,0.2532102567085466,0.0050272817460317,0.1356125544138933,525,6.26530121273771
smile,smile_199,1.8833333333333333,4.305555555555556,0.0747865079365079,0.1203456377479862,1.0,88,269,0.2007064743589743,0.0820358465608465,0.0526128547366243,357,5.8805329864007
smile,smile_2,2.0500000000000003,4.2592592592592595,-0.002359539525381,0.1373965503360959,0.0,518,438,0.1968841232841232,0.085925278956467,0.0951555732789633,956,6.863803391452954
smile,smile_20,2.033333333333333,4.37962962962963,0.0441975544481359,0.1251883308732874,1.0,224,566,0.1272181748881479,0.0397727021040974,0.091480796495861,790,6.673297967767654
smile,smile_200,1.9333333333333336,4.296296296296297,0.1553243297318927,0.1485085665489688,1.0,608,538,0.1401565269901281,0.0440610010670935,0.1257188993929524,1146,7.044905117129371
smile,smile_201,2.233333333333334,4.101851851851852,0.0217785079365079,0.1593153125496915,1.0,509,302,0.1071442616068042,-0.058081615079365,0.1446438188199463,811,6.699500340161678
smile,smile_202,1.7333333333333334,4.018518518518518,0.1220639890224002,0.1582735144531571,1.0,548,418,0.1273422002949509,0.0057393932650941,0.1331450611826374,966,6.874198495453294
smile,smile_21,2.1666666666666665,4.111111111111112,0.1322416666666666,0.1159854280664188,1.0,138,390,0.1109364787734866,-0.0070799999999999,0.0667480452011868,528,6.270988431858299
smile,smile_22,1.9833333333333332,4.333333333333333,-0.0113823086946221,0.14777282780108,0.0,345,372,0.2151661791070881,0.1263433961146647,0.1248552715263525,717,6.576469569048224
smile,smile_23,2.8166666666666664,4.12037037037037,-0.056167361111111,0.1349631221562627,0.0,112,123,0.2022298698134224,-0.0127636904761904,0.085557317650132,235,5.4638318050256105
smile,smile_24,2.333333333333333,3.925925925925926,-0.1461384379509379,0.1295779690726213,0.0,120,241,0.1989000205254515,-0.119176443001443,0.0845572069324942,361,5.8916442118257715
smile,smile_25,2.9000000000000004,4.472222222222222,0.2352126044277359,0.1382265930322894,1.0,201,290,0.148690988815455,0.1965472744360902,0.0833409036914815,491,6.198478716492308
smile,smile_26,2.033333333333333,4.361111111111111,0.1054000222935616,0.162273413960465,1.0,457,491,0.1368709469472436,0.1342264134118067,0.1115588683776795,948,6.855408798609928
smile,smile_28,1.8,4.333333333333333,0.1834399610136451,0.1547661853762254,1.0,295,462,0.1066278881530537,0.1814181147312726,0.1138440566469077,757,6.630683385642372
smile,smile_29,2.1,4.046296296296296,0.1148661794750904,0.1548736371282412,1.0,514,768,0.1483355814877554,0.1601629970139871,0.1185769983274212,1282,7.1569563646156364
smile,smile_3,3.2,4.564814814814815,0.1534178333333333,0.1492051957725572,1.0,262,432,0.1421075199819881,0.0265167539682539,0.0991292258770564,694,6.543911845564792
smile,smile_30,2.5500000000000003,4.592592592592593,0.2965883408919122,0.1721445143420965,1.0,117,362,0.1914826858222042,0.2131847127739985,0.1065256659155405,479,6.173786103901937
smile,smile_31,2.45,4.398148148148148,0.1010640661938534,0.1432847445195534,1.0,248,353,0.1769338951181247,0.0967089750084431,0.0976361689549756,601,6.400257445308821
smile,smile_32,2.45,4.388888888888889,0.0739740259740259,0.1643465036620589,1.0,176,359,0.1897492721088435,-0.0332600649350649,0.0853812062589386,535,6.284134161070802
smile,smile_33,3.0666666666666664,4.277777777777778,0.0997251700680272,0.1125717124814432,1.0,117,177,0.197483059334845,0.115672297808012,0.1108543302843186,294,5.68697535633982
smile,smile_34,2.033333333333333,4.481481481481482,0.1533129173508483,0.11788275974523,1.0,301,540,0.2532947747586165,0.159461767925561,0.0912894378905889,841,6.7357800142423265
smile,smile_35,2.9666666666666663,4.592592592592593,0.2383077215608465,0.1531856736698404,1.0,252,363,0.2234508474576271,0.2495105406746031,0.0871526696725099,615,6.423246963533519
smile,smile_36,2.866666666666667,4.796296296296297,0.1101740902051877,0.118659152753135,1.0,214,434,0.1542494537815126,0.0146455671699574,0.1209062342965942,648,6.47543271670409
smile,smile_37,3.25,4.111111111111111,0.1480468253968254,0.1155036275680418,1.0,134,348,0.1580263321159339,0.0974126666666666,0.0914102846474191,482,6.180016653652572
smile,smile_38,2.733333333333333,4.453703703703703,0.0404982590885815,0.1224882918167741,1.0,164,492,0.1710679434092477,0.1227698668714797,0.1017404149792348,656,6.48768401848461
smile,smile_39,2.65,4.1759259259259265,0.1247586433531746,0.1542966382257566,1.0,170,523,0.1798019076956333,0.0808613219246031,0.0925519254521934,693,6.542471960506805
smile,smile_4,2.6666666666666665,4.083333333333333,0.1843906135531136,0.1471652548072758,1.0,273,660,0.1984666739814205,0.0225338827838827,0.0987644587183362,933,6.839476438228843
smile,smile_40,2.3166666666666664,4.305555555555556,-0.0284779431216931,0.1289128284562762,0.0,251,423,0.1709574514991181,-0.0703427166005291,0.109134877418951,674,6.51471269087253
smile,smile_41,2.466666666666667,4.4259259259259265,0.0717899553571428,0.1416433570069879,1.0,252,503,0.1597652978600346,-0.0303371279761904,0.0982922907536854,755,6.628041376179533
smile,smile_42,2.7166666666666663,4.37962962962963,0.1756452806122447,0.1688671736451021,1.0,149,368,0.1715543927134456,0.1237194727891156,0.1162176701678242,517,6.249975242259483
smile,smile_43,2.6333333333333333,4.166666666666667,0.1897178053830227,0.116273053152337,1.0,124,199,0.1937193483709273,0.1451859213250517,0.1844817546397588,323,5.780743515792329
smile,smile_44,1.3833333333333335,4.0740740740740735,0.1113153115501519,0.1407303813025706,1.0,479,579,0.1517013262322472,0.0975483156028368,0.1084926823488397,1058,6.9650803456014065
smile,smile_45,1.6666666666666667,4.092592592592593,0.3103487071172555,0.1704220782905121,1.0,166,399,0.1405563532763532,0.1071445084485407,0.128130394153363,565,6.338594078203183
smile,smile_46,2.1166666666666667,4.388888888888889,0.1090858928571428,0.148087868136098,1.0,409,502,0.197612689558582,0.0677079216269841,0.0865355419688148,911,6.815639990074331
smile,smile_47,2.9333333333333336,4.398148148148148,-0.0040050952380952,0.0979789293395597,0.0,263,432,0.1799922726931592,0.0280288968253968,0.0763348662250094,695,6.54534966033442
smile,smile_48,3.583333333333333,4.259259259259259,-0.0064937865497076,0.0959317050307512,0.0,203,301,0.1707910238638834,-0.0154380639097744,0.0770863170235532,504,6.22455842927536
smile,smile_49,2.7833333333333337,4.222222222222222,0.049615197568389,0.1405702417970523,1.0,244,433,0.2038917312443845,0.0551771952043228,0.0613955900818738,677,6.519147287940395
smile,smile_5,2.933333333333333,3.5185185185185177,0.1554602380952381,0.1226783088241566,1.0,84,364,0.2045679946344735,0.0723103174603174,0.0751863498217781,448,6.1070228877422545
smile,smile_50,2.1,4.513888888888889,0.2008772145417307,0.1405148571136898,1.0,164,476,0.1739316644573604,0.0963646697388632,0.0976594990536318,640,6.46302945692067
smile,smile_51,2.1,4.37037037037037,0.3134839111668059,0.1835594051182016,1.0,294,406,0.2133044780296669,0.0930483570036201,0.1116729836253868,700,6.55250788703459
smile,smile_52,2.6666666666666665,4.314814814814814,0.155565250410509,0.1602258616291478,1.0,302,311,0.1911934444970041,0.0705018267651888,0.1294100216485731,613,6.419994928147142
smile,smile_53,2.5166666666666666,4.083333333333333,0.1820274062816615,0.1826853068472059,1.0,246,287,0.2502851161927601,0.0895435157041539,0.1264623513112986,533,6.280395838960195
smile,smile_54,1.7833333333333332,4.37962962962963,0.1285952718676123,0.1398325063218391,1.0,244,409,0.1566394880952381,0.0784906534954407,0.1071645602863134,653,6.483107351457199
smile,smile_55,2.65,4.361111111111112,-0.0230140100250626,0.1696731663266297,0.0,485,487,0.1707306169887759,-0.0026155346700083,0.134439001622492,972,6.880384082186005
smile,smile_56,1.5333333333333332,3.1851851851851856,-0.0157023745519713,0.1417159873981089,0.0,319,319,0.1187036879160266,-0.0752077700972862,0.1433112669661408,638,6.459904454377535
smile,smile_57,2.1666666666666665,4.416666666666667,0.1667976812947401,0.1722755183960716,1.0,264,409,0.1798347152777778,0.0696646903205727,0.1410926430012871,673,6.513230110912307
smile,smile_58,1.7,4.388888888888888,0.0243682539682539,0.1487592743605872,1.0,452,307,0.1713810682326622,0.0151415178571428,0.1372547649904092,759,6.633318433280377
smile,smile_59,1.3333333333333333,4.018518518518518,0.0400112677527151,0.1274827200404793,1.0,200,381,0.2145225646441372,0.0025298558897243,0.0992042045371372,581,6.366470447731438
smile,smile_6,3.4000000000000004,4.435185185185184,0.085691433747412,0.1061475491776536,1.0,242,292,0.2290181389870436,0.0230091959972394,0.0948464179115659,534,6.282266746896006
smile,smile_60,1.7666666666666666,4.203703703703703,0.1133944962042787,0.1675835476427713,1.0,242,324,0.1722726064499874,0.0424880952380952,0.1195127109023131,566,6.340359303727752
smile,smile_61,1.75,3.7037037037037037,-0.0986963675213675,0.1545631362688529,0.0,205,310,0.1014380055898328,-0.0388204517704517,0.1433862028281237,515,6.246106765481563
smile,smile_62,1.6833333333333331,4.157407407407407,0.1402270394979697,0.11907229561101,1.0,224,292,0.1991200922654103,0.0464640088593577,0.0787224177549306,516,6.248042874508429
smile,smile_63,2.233333333333333,3.9444444444444446,0.0308159152313407,0.1185209244620219,1.0,247,454,0.1843236418762261,0.0146221968929415,0.0815848038373749,701,6.553933404025811
smile,smile_64,2.0166666666666666,4.296296296296297,-0.0251151360544217,0.1612138151973458,0.0,221,469,0.183939494478951,-0.0802394935752078,0.0971983912559789,690,6.53813982376767
smile,smile_65,2.1333333333333333,3.972222222222222,0.040543924963925,0.1446159025979717,1.0,285,384,0.1515465269841269,0.0416871212121212,0.1052061288735125,669,6.507277712385012
smile,smile_66,2.2,4.25,0.0005755617398473,0.131041369494911,1.0,395,299,0.1728231841817187,-0.0093616161616161,0.1028167953682385,694,6.543911845564792
smile,smile_67,2.15,4.37037037037037,0.003224375,0.129463732086643,1.0,210,319,0.185460597798259,-0.0587191964285714,0.1130761247287943,529,6.272877006546167
smile,smile_68,1.7166666666666668,4.407407407407407,0.0585731845238095,0.1142440494316716,1.0,209,410,0.2087204983572813,0.0401453769841269,0.1001006345722732,619,6.429719478039138
smile,smile_69,2.2,4.351851851851852,0.0226236205593348,0.1437248601288545,1.0,324,323,0.1546287660499444,0.0653940287226001,0.1015855817666646,647,6.473890696352274
smile,smile_7,2.3833333333333333,4.3240740740740735,0.160924823037323,0.1365463876643757,1.0,383,347,0.1662851542688081,0.122562264049764,0.1025609824467518,730,6.594413459749778
smile,smile_70,2.1,4.1759259259259265,0.1511159029649595,0.1198749738389884,1.0,277,277,0.1511611155531864,0.0563893381251871,0.1005868782291874,554,6.318968113746434
smile,smile_71,2.016666666666667,4.472222222222221,0.0151347275847275,0.1386597896703182,1.0,379,305,0.1636557164307164,-0.0267587087087087,0.0982987146079629,684,6.529418838262226
smile,smile_72,2.1666666666666665,4.296296296296297,-0.0241608436853001,0.1313778842730587,0.0,239,376,0.1141092686302495,-0.099131754658385,0.1150630074059561,615,6.423246963533519
smile,smile_73,2.533333333333333,4.0740740740740735,0.0637301109198699,0.1072713010409596,1.0,425,329,0.1816360416666666,0.0589670969592656,0.131163287392086,754,6.626717749249025
smile,smile_74,,,0.0020491709183673,0.1385754160358281,1.0,291,0,,-0.0185154903628117,0.1134978174441883,291,5.676753802268282
smile,smile_75,1.95,4.5092592592592595,0.152256218294878,0.150439692268825,1.0,495,268,0.2699296960225531,0.0581023154966453,0.1004356441355944,763,6.638567789166521
smile,smile_76,2.483333333333333,4.3240740740740735,-0.0573768736186457,0.1618402163635907,0.0,407,402,0.1699325972373682,0.0730930580671086,0.1168048490879588,809,6.697034247666484
smile,smile_77,1.9666666666666668,4.277777777777778,0.0616221717171717,0.1098803375968146,1.0,285,620,0.1326392486945678,0.0264318253968253,0.1110555070546755,905,6.80903930604298
smile,smile_78,2.8166666666666664,4.398148148148149,0.2059122338366241,0.1399647440665486,1.0,215,384,0.212423965079365,0.2188510840108401,0.1066429618362535,599,6.396929655216146
smile,smile_79,1.9,3.861111111111111,-0.0389154365079364,0.1480058356789004,0.0,162,354,0.1582094248907292,-0.0574696031746031,0.1010097607349264,516,6.248042874508429
smile,smile_8,2.733333333333333,4.518518518518518,0.3210096525096527,0.1454382008411478,1.0,194,380,0.2057910644761049,0.166356628056628,0.0989345710461102,574,6.354370040797351
smile,smile_80,2.6833333333333336,4.037037037037037,-0.0553041666666666,0.115408129829867,0.0,113,373,0.1626294719169719,0.0295080357142857,0.1273120356155802,486,6.18826412308259
smile,smile_81,1.7333333333333332,4.351851851851852,0.1655130731922399,0.1289243671396946,1.0,189,410,0.211492310889443,0.1895525352733686,0.1213094543884301,599,6.396929655216146
smile,smile_82,2.9166666666666665,4.268518518518518,-0.0310930735930735,0.1008551569704595,0.0,174,386,0.0912934276451517,0.0205111712361712,0.0922977478659162,560,6.329720905522696
smile,smile_83,2.4166666666666665,4.37962962962963,0.0373641933497536,0.1497454461804219,1.0,593,550,0.2297544817064225,0.0134894978106185,0.112040150183759,1143,7.042286171939743
smile,smile_84,2.5666666666666664,4.37962962962963,-0.0175548085901025,0.1418972811126606,0.0,522,482,0.2418914443437699,-0.0847644607843136,0.1028264457209463,1004,6.912742820493176
smile,smile_85,2.333333333333333,4.416666666666667,0.0099941826215022,0.1435207343552354,1.0,496,737,0.2337182806776556,-0.0211686917034855,0.0898768882832731,1233,7.1180162044653335
smile,smile_86,2.066666666666667,4.333333333333333,0.0356536228689006,0.1310057386665179,1.0,553,549,0.2130127064961787,-0.0193616034685479,0.0861237700554402,1102,7.005789019253503
smile,smile_87,2.066666666666667,3.9166666666666665,0.0076607910906297,0.129484568650334,1.0,476,628,0.1884247115162705,-0.024090838880355,0.0810911180250008,1104,7.007600613951853
smile,smile_88,2.183333333333333,4.347222222222222,-0.0103113771645021,0.129957158359834,0.0,452,578,0.1903037959940859,-0.0793211625180375,0.0922883870091895,1030,6.93828448401696
smile,smile_89,2.5166666666666666,4.342592592592593,0.0990253968253968,0.1484649514224112,1.0,472,373,0.2528696984563056,0.0649955227743271,0.1007318690962318,845,6.740519359606223
smile,smile_9,2.533333333333333,4.361111111111111,0.1360859457671957,0.2172709433067227,1.0,133,297,0.2095388296406525,0.2405365244708994,0.10641388126513,430,6.066108090103747
smile,smile_90,2.65,4.101851851851852,-0.0070023482726424,0.1299384620560568,0.0,435,391,0.2128195929942657,-0.0803043510737628,0.0889433410000638,826,6.717804695023691
smile,smile_91,2.083333333333333,4.291666666666667,0.0469637580673294,0.1284873242885994,1.0,467,587,0.2162662190366342,-0.044802071341357,0.1005246862159283,1054,6.961296045910167
smile,smile_92,2.816666666666667,3.9907407407407405,0.1497509658580412,0.1541580218084745,1.0,274,464,0.2212192037327751,0.0555285639412997,0.1116011161255178,738,6.6052979209482015
smile,smile_93,2.1666666666666665,4.296296296296297,0.1305468614718615,0.1265007036115157,1.0,287,346,0.1456466758513494,0.0797053463203463,0.0970921411618596,633,6.452048954437226
smile,smile_94,2.4666666666666663,4.208333333333334,0.114147514962269,0.1394598427972326,1.0,316,398,0.2120926276165993,0.1059458495966692,0.087470190618621,714,6.5722825426940075
smile,smile_95,2.533333333333333,3.907407407407407,0.0583685626102292,0.1358091864690163,1.0,324,473,0.1755922422345375,0.0581791950113378,0.0984716186870159,797,6.682108597449809
smile,smile_96,2.75,4.435185185185186,0.1976043587805492,0.1443594585313609,1.0,327,456,0.1652797645680196,0.28725781053162,0.1187662163824337,783,6.664409020350408
smile,smile_97,2.5166666666666666,4.3240740740740735,0.1668698412698412,0.1454960025659022,1.0,201,370,0.119816502880007,0.2252538638262322,0.1045512999645565,571,6.349138991379798
smile,smile_98,1.6166666666666665,3.407407407407407,0.0477619206349206,0.1259065952866252,1.0,137,261,0.1008777730536659,0.0640394603174603,0.097819473503293,398,5.988961416889864
smile,smile_99,2.7,4.351851851851852,0.1643753233392121,0.1193792333603937,1.0,148,381,0.1831129170933606,0.0396469576719576,0.1285267817569548,529,6.272877006546167
soulchat,soulchat_1013,1.8333333333333333,3.7037037037037037,0.1603659611992945,0.1449312120998389,1.0,326,315,0.1641340815956012,0.0922930650037793,0.1144380999377902,641,6.464588303689961
soulchat,soulchat_10318,2.2333333333333334,3.972222222222222,0.005212566137566,0.145843363135512,1.0,191,302,0.2035795777127688,0.0046132495590829,0.0913885908822178,493,6.202535517187923
soulchat,soulchat_104432,2.066666666666667,3.1759259259259256,-0.0453864126984127,0.1404607117138326,0.0,259,471,0.1873864426578712,0.0200531428571428,0.1255925561815575,730,6.594413459749778
soulchat,soulchat_105382,2.333333333333333,4.203703703703703,-0.0087367922293295,0.1304263765714524,0.0,345,291,0.2118214482719802,0.0329957829898128,0.1100588184001494,636,6.456769655572163
soulchat,soulchat_105827,1.6333333333333335,4.296296296296297,0.2406008241758242,0.1476482571213367,1.0,142,294,0.2321914536340852,0.1763958485958486,0.0729205052770716,436,6.07993319509559
soulchat,soulchat_109377,2.316666666666667,4.185185185185186,0.1978519151138716,0.1383727819375645,1.0,243,466,0.187845238963565,0.103556055900621,0.0977922955494727,709,6.565264970035361
soulchat,soulchat_10989,2.466666666666667,4.3240740740740735,0.1100721198156682,0.1137068505924002,1.0,165,196,0.2432215962142432,-0.0719574116743471,0.1044868548420412,361,5.8916442118257715
soulchat,soulchat_110546,2.5,4.111111111111111,0.0795122929606625,0.1273624404094632,1.0,243,376,0.1276420613295272,-0.0126129830917874,0.1358871507682852,619,6.429719478039138
soulchat,soulchat_111279,2.4833333333333334,4.2592592592592595,0.0939972663139329,0.122662853778733,1.0,282,336,0.1546276819086452,0.0238091637272192,0.1146823300002009,618,6.428105272684596
soulchat,soulchat_111507,2.25,4.333333333333333,0.0310083736884584,0.1525993185353948,1.0,304,592,0.2014916326336137,0.0204435902609631,0.0996234247026574,896,6.799055862058796
soulchat,soulchat_112571,1.9833333333333332,3.6018518518518516,0.0143937229437228,0.1123861551596783,1.0,121,175,0.2505894363166953,0.0440239177489177,0.0819684069470242,296,5.6937321388027
soulchat,soulchat_113358,2.216666666666667,4.305555555555555,0.234553125,0.1932189681663347,1.0,331,737,0.1871390927524856,0.0965695312499999,0.109694655113356,1068,6.974478911025045
soulchat,soulchat_11444,1.9833333333333332,4.0092592592592595,0.0582440476190476,0.0993156651332716,1.0,78,255,0.1592918457220286,0.0881744505494505,0.0726997315197934,333,5.811140992976701
soulchat,soulchat_115287,2.5500000000000003,4.37962962962963,0.2863610376249266,0.1819236114025711,1.0,144,297,0.1427475157076719,0.138011493239271,0.0966758555019994,441,6.091309882077698
soulchat,soulchat_117216,2.0,4.083333333333333,0.1725589212228101,0.1786317238870716,1.0,146,273,0.1923576584295334,0.1073777483833039,0.1523990975151044,419,6.040254711277414
soulchat,soulchat_118141,2.45,4.342592592592593,0.0410594130675526,0.2249381517577588,1.0,226,399,0.1958448687423687,0.0986448504983388,0.0962511238453303,625,6.439350371100098
soulchat,soulchat_118517,2.0333333333333337,4.0092592592592595,0.0857243493909191,0.1499595285870538,1.0,443,456,0.2085282642661837,0.0809378737541528,0.1278653230913901,899,6.802394763324311
