dataset,iid,provenance,counselor_words,dimA_overall,dimB_total3,client_valence_nec,client_valence_happy_ending,client_valence_emo_std,counselor_valence_emo_mean,valence_variability_ratio,client_n_tokens,counselor_n_tokens,total_tokens
simpsydial,simpsydial_140,fully-synthetic,llm,3.6666666666666665,4.388888888888888,0.03145662298511137,1.0,0.11556609298995246,0.2147622432306256,0.9183,655.0,689.0,1344.0
simpsydial,simpsydial_147,fully-synthetic,llm,2.45,4.277777777777779,0.11652853641456573,1.0,0.10828317322128493,0.19212586717428087,0.794,353.0,403.0,756.0
simpsydial,simpsydial_152,fully-synthetic,llm,3.3833333333333333,4.222222222222222,0.008783442140296971,1.0,0.13950340446105475,0.1584800182696841,1.0569,320.0,413.0,733.0
simpsydial,simpsydial_16,fully-synthetic,llm,3.3666666666666667,4.1944444444444455,0.2749301042639279,1.0,0.14021894947556,0.24178925925925923,1.3051,264.0,474.0,738.0
simpsydial,simpsydial_163,fully-synthetic,llm,2.6166666666666667,4.212962962962963,0.1223511054421769,1.0,0.14660189622492403,0.18966230038480042,1.0384,290.0,339.0,629.0
simpsydial,simpsydial_168,fully-synthetic,llm,3.5500000000000003,4.351851851851852,-0.018370411070411125,0.0,0.12735822110497216,0.19632648670665778,1.0647,399.0,652.0,1051.0
simpsydial,simpsydial_187,fully-synthetic,llm,2.3333333333333335,4.194444444444444,0.16691081226729376,1.0,0.14395473199309602,0.14738420145012737,1.0354,415.0,414.0,829.0
simpsydial,simpsydial_188,fully-synthetic,llm,3.3333333333333335,4.194444444444444,0.26844604018912527,1.0,0.16850780877105312,0.17327319084213896,1.2571,248.0,356.0,604.0
simpsydial,simpsydial_189,fully-synthetic,llm,2.65,4.439814814814816,0.06151344954648526,1.0,0.12916526922711993,0.19423899125467597,1.0909,572.0,637.0,1209.0
simpsydial,simpsydial_197,fully-synthetic,llm,3.0666666666666664,4.305555555555556,0.07066065476190472,1.0,0.11525448929866697,0.20973672622305628,0.9648,511.0,618.0,1129.0
simpsydial,simpsydial_198,fully-synthetic,llm,2.3833333333333333,4.583333333333334,0.05891026427753232,1.0,0.1461316506919972,0.2033478370221328,1.1178,498.0,577.0,1075.0
simpsydial,simpsydial_200,fully-synthetic,llm,3.2999999999999994,4.175925925925925,0.21132647858230047,1.0,0.15183490657724014,0.19909261995986136,1.0953,376.0,705.0,1081.0
simpsydial,simpsydial_203,fully-synthetic,llm,3.1833333333333336,4.203703703703703,0.0047170105820106,1.0,0.12050696242579195,0.18293815795164567,0.9297,388.0,376.0,764.0
simpsydial,simpsydial_205,fully-synthetic,llm,3.6,4.203703703703703,0.11316855778769841,1.0,0.14781268884649926,0.12383121786933843,1.0939,333.0,432.0,765.0
simpsydial,simpsydial_207,fully-synthetic,llm,2.9,4.5092592592592595,0.1704206291695422,1.0,0.11654768514114067,0.20404627007435375,1.0625,701.0,690.0,1391.0
simpsydial,simpsydial_208,fully-synthetic,llm,3.0666666666666664,4.1759259259259265,0.17696685227854578,1.0,0.14585486484117519,0.1797028266178266,1.1047,322.0,464.0,786.0
simpsydial,simpsydial_218,fully-synthetic,llm,3.6,4.583333333333333,-0.017117148061410403,0.0,0.15879547791173332,0.20513214285714287,1.4348,318.0,499.0,817.0
simpsydial,simpsydial_226,fully-synthetic,llm,3.35,4.379629629629629,0.14190343749999998,1.0,0.14643635576962902,0.18638168974445568,1.1842,409.0,573.0,982.0
simpsydial,simpsydial_231,fully-synthetic,llm,3.233333333333333,4.305555555555555,0.11711325396825399,1.0,0.15410398026041464,0.20659108805533388,1.3471,237.0,367.0,604.0
simpsydial,simpsydial_232,fully-synthetic,llm,3.0833333333333335,4.185185185185186,0.021860584179026837,1.0,0.13964126064552146,0.17978007602339183,1.1441,314.0,484.0,798.0
simpsydial,simpsydial_234,fully-synthetic,llm,2.85,4.074074074074075,0.04293613945578231,1.0,0.15470745462405636,0.2132958289077713,1.0925,359.0,547.0,906.0
simpsydial,simpsydial_24,fully-synthetic,llm,2.9499999999999997,4.203703703703703,-0.0025082465277777855,0.0,0.13690725302439635,0.1981327515015015,1.1879,330.0,453.0,783.0
simpsydial,simpsydial_242,fully-synthetic,llm,2.966666666666667,4.546296296296297,0.17436879219120593,1.0,0.13108385036639986,0.21745433650140442,0.9209,447.0,495.0,942.0
simpsydial,simpsydial_248,fully-synthetic,llm,3.0500000000000003,4.666666666666667,0.09625569892473121,1.0,0.12503148817105234,0.19442037368138745,0.8975,785.0,808.0,1593.0
simpsydial,simpsydial_250,fully-synthetic,llm,3.516666666666667,4.537037037037037,0.11315791476407917,1.0,0.14343410603238818,0.23429705215419505,1.1565,378.0,548.0,926.0
simpsydial,simpsydial_252,fully-synthetic,llm,3.1999999999999997,4.222222222222221,0.014602462836986657,1.0,0.1339602376809416,0.2244085560243788,1.1668,325.0,483.0,808.0
simpsydial,simpsydial_254,fully-synthetic,llm,3.8000000000000003,4.314814814814814,0.09228946778711491,1.0,0.1251997129370624,0.2114405644691282,1.0017,434.0,472.0,906.0
simpsydial,simpsydial_261,fully-synthetic,llm,3.5833333333333335,4.564814814814814,0.06078239795918364,1.0,0.135849921702225,0.24390991255704997,1.1075,362.0,402.0,764.0
simpsydial,simpsydial_265,fully-synthetic,llm,3.15,4.138888888888888,0.08986797619047622,1.0,0.13204265752401606,0.2161353536242083,1.1577,260.0,415.0,675.0
simpsydial,simpsydial_269,fully-synthetic,llm,3.533333333333333,4.111111111111111,0.013109134920634938,1.0,0.1355803598918098,0.18534309784022898,1.2666,262.0,436.0,698.0
simpsydial,simpsydial_27,fully-synthetic,llm,3.4333333333333336,4.518518518518518,0.21619256779100532,1.0,0.14138632375270452,0.20529569680182302,1.2746,490.0,817.0,1307.0
simpsydial,simpsydial_271,fully-synthetic,llm,2.9,4.657407407407408,0.06511810047918537,1.0,0.14127867932480773,0.23799687480496784,1.0418,543.0,772.0,1315.0
simpsydial,simpsydial_273,fully-synthetic,llm,3.6666666666666665,4.481481481481482,0.09345225915448685,1.0,0.11057711760223295,0.21000292501259762,0.8931,518.0,513.0,1031.0
simpsydial,simpsydial_274,fully-synthetic,llm,3.1666666666666665,4.5,0.029909749526721985,1.0,0.13384999299851577,0.2059198654665118,0.9364,555.0,665.0,1220.0
simpsydial,simpsydial_275,fully-synthetic,llm,3.433333333333333,4.055555555555556,0.07888075801749275,1.0,0.11143386327088714,0.171504812910597,0.6912,258.0,398.0,656.0
simpsydial,simpsydial_280,fully-synthetic,llm,3.266666666666667,4.2592592592592595,-0.024929179550608083,0.0,0.161886707710154,0.23979345551614176,1.4739,396.0,452.0,848.0
simpsydial,simpsydial_282,fully-synthetic,llm,3.3000000000000003,4.0740740740740735,0.037660714285714325,1.0,0.11277297717323426,0.18187103174603175,0.9176,239.0,338.0,577.0
simpsydial,simpsydial_290,fully-synthetic,llm,3.1833333333333336,4.277777777777779,0.008563021751910621,1.0,0.14998444901065258,0.20113703802416485,1.3765,416.0,411.0,827.0
simpsydial,simpsydial_298,fully-synthetic,llm,3.6833333333333336,4.175925925925926,0.054936188920012424,1.0,0.1026123538231975,0.21752102800239595,0.9714,264.0,327.0,591.0
simpsydial,simpsydial_30,fully-synthetic,llm,3.5666666666666664,4.5092592592592595,0.18011602934102933,1.0,0.14688156783331205,0.21355041019214704,1.1716,340.0,484.0,824.0
simpsydial,simpsydial_301,fully-synthetic,llm,3.15,4.351851851851851,0.10499882192460316,1.0,0.11120129505273527,0.16899390959282262,0.9702,333.0,331.0,664.0
simpsydial,simpsydial_311,fully-synthetic,llm,3.266666666666667,4.027777777777778,0.00883363095238096,1.0,0.15830812893908341,0.16034130608103214,1.3165,213.0,447.0,660.0
simpsydial,simpsydial_313,fully-synthetic,llm,3.7000000000000006,4.416666666666667,0.0978274718915344,1.0,0.13044242223586458,0.20974788154392188,1.0753,249.0,331.0,580.0
simpsydial,simpsydial_314,fully-synthetic,llm,3.0666666666666664,4.796296296296297,0.14289665951079886,1.0,0.14930612788112607,0.2108407671701076,1.1884,620.0,1040.0,1660.0
simpsydial,simpsydial_334,fully-synthetic,llm,3.483333333333333,4.092592592592593,0.08192170893719804,1.0,0.13282681128512047,0.21231309645722088,1.397,473.0,660.0,1133.0
simpsydial,simpsydial_338,fully-synthetic,llm,3.6999999999999997,4.3240740740740735,0.013010908476865937,1.0,0.1050489135296064,0.17162021210667308,0.9484,244.0,406.0,650.0
simpsydial,simpsydial_342,fully-synthetic,llm,3.4166666666666665,4.277777777777778,0.09315585317460315,1.0,0.11737614338432156,0.19928196778711485,1.0086,309.0,417.0,726.0
simpsydial,simpsydial_358,fully-synthetic,llm,2.983333333333334,4.333333333333333,0.050168851251840924,1.0,0.11297068350461306,0.1994177215772987,0.8732,496.0,612.0,1108.0
simpsydial,simpsydial_384,fully-synthetic,llm,3.266666666666667,3.9722222222222228,-0.026897096560846517,0.0,0.16053501950345223,0.17398060953330013,1.2624,611.0,678.0,1289.0
simpsydial,simpsydial_385,fully-synthetic,llm,3.0500000000000003,4.62037037037037,0.17148898358585862,1.0,0.13182445596168652,0.23376483084816418,1.0308,450.0,504.0,954.0
simpsydial,simpsydial_396,fully-synthetic,llm,3.3000000000000003,4.194444444444444,0.13599294102464837,1.0,0.14220196418960487,0.1972183965858863,1.0298,627.0,738.0,1365.0
simpsydial,simpsydial_398,fully-synthetic,llm,3.3000000000000003,4.638888888888889,0.06030102813852817,1.0,0.11565861858209105,0.25195894503361754,0.9308,341.0,467.0,808.0
simpsydial,simpsydial_409,fully-synthetic,llm,3.383333333333333,4.157407407407407,-0.031392453917050686,0.0,0.17177084965549516,0.17145322875816993,1.4341,322.0,434.0,756.0
simpsydial,simpsydial_411,fully-synthetic,llm,1.8333333333333333,4.037037037037037,0.10580340909090913,1.0,0.1512651170149088,0.16922683445586673,1.2045,343.0,412.0,755.0
simpsydial,simpsydial_413,fully-synthetic,llm,3.65,4.37962962962963,0.03779426463293653,1.0,0.12129492133151232,0.19150782716371223,0.9547,333.0,557.0,890.0
simpsydial,simpsydial_420,fully-synthetic,llm,3.0,4.138888888888889,0.04760454497354499,1.0,0.1473837652954484,0.19984958353648624,1.0822,385.0,595.0,980.0
simpsydial,simpsydial_425,fully-synthetic,llm,3.4333333333333336,4.203703703703703,0.14811174603174604,1.0,0.1435808233693642,0.1933450665304626,1.0823,262.0,312.0,574.0
simpsydial,simpsydial_428,fully-synthetic,llm,2.5333333333333337,4.148148148148148,0.0454275607638889,1.0,0.11090393023392123,0.1563802057370239,0.9028,330.0,372.0,702.0
simpsydial,simpsydial_435,fully-synthetic,llm,3.016666666666667,4.398148148148148,0.08138641793487156,1.0,0.14378605862934812,0.22533810553309375,1.1355,497.0,433.0,930.0
simpsydial,simpsydial_456,fully-synthetic,llm,3.4166666666666665,4.564814814814814,0.25407573412698414,1.0,0.14585865673465367,0.2090784945964201,1.1955,413.0,479.0,892.0
simpsydial,simpsydial_459,fully-synthetic,llm,3.4,4.351851851851851,0.016936272780717215,1.0,0.12987023325806316,0.17080666479190101,0.9973,283.0,390.0,673.0
simpsydial,simpsydial_461,fully-synthetic,llm,3.6,4.277777777777778,0.03280252356150794,1.0,0.11246976366339972,0.1608472619649782,0.7802,331.0,668.0,999.0
simpsydial,simpsydial_463,fully-synthetic,llm,2.75,4.768518518518519,0.04372444622127461,1.0,0.09648916736576768,0.22966702644552736,0.8888,681.0,1680.0,2361.0
simpsydial,simpsydial_469,fully-synthetic,llm,2.5833333333333335,4.138888888888888,0.12851397586431834,1.0,0.1195961805397321,0.1986406856856857,0.996,375.0,564.0,939.0
simpsydial,simpsydial_471,fully-synthetic,llm,2.233333333333333,4.287037037037037,0.06811695188492062,1.0,0.1514821893572271,0.21389538440486716,1.0325,330.0,386.0,716.0
simpsydial,simpsydial_476,fully-synthetic,llm,3.5666666666666664,4.333333333333333,-0.04406382200820402,0.0,0.14592398760282327,0.22178968642251423,1.1304,454.0,520.0,974.0
simpsydial,simpsydial_478,fully-synthetic,llm,2.85,4.203703703703703,0.07854772486772484,1.0,0.1699250404362224,0.18758116504428657,1.3691,387.0,552.0,939.0
simpsydial,simpsydial_483,fully-synthetic,llm,3.366666666666667,4.37037037037037,0.15086966446644662,1.0,0.15370064039011613,0.19276425658226257,1.1406,517.0,513.0,1030.0
simpsydial,simpsydial_487,fully-synthetic,llm,3.5999999999999996,4.3240740740740735,0.09946619458128081,1.0,0.1341682779182993,0.19380047358359404,0.9276,299.0,557.0,856.0
simpsydial,simpsydial_489,fully-synthetic,llm,3.6666666666666665,4.2407407407407405,0.05971945665445663,1.0,0.12489610747931115,0.1584652509448224,0.9874,335.0,534.0,869.0
simpsydial,simpsydial_494,fully-synthetic,llm,3.233333333333333,4.370370370370371,0.11185171130952379,1.0,0.14131456366596787,0.18467162648685204,1.3125,332.0,408.0,740.0
simpsydial,simpsydial_499,fully-synthetic,llm,3.8166666666666664,4.527777777777778,0.01933976631393297,1.0,0.12468699878429224,0.1790298423527956,1.0106,461.0,522.0,983.0
simpsydial,simpsydial_510,fully-synthetic,llm,3.466666666666667,4.5092592592592595,0.13530332298136644,1.0,0.16629743139451933,0.16116335672997523,1.2401,585.0,701.0,1286.0
simpsydial,simpsydial_511,fully-synthetic,llm,3.733333333333334,4.472222222222221,0.0148462708587708,1.0,0.1393970097969934,0.18162143685780577,0.9551,400.0,440.0,840.0
simpsydial,simpsydial_512,fully-synthetic,llm,2.6833333333333336,4.0,0.08506460084033615,1.0,0.1364481437129827,0.18794245948203842,1.1161,350.0,484.0,834.0
simpsydial,simpsydial_517,fully-synthetic,llm,3.0666666666666664,4.277777777777778,0.0643165931804821,1.0,0.11892128115779263,0.20760083542188806,0.9059,281.0,313.0,594.0
simpsydial,simpsydial_529,fully-synthetic,llm,3.25,4.416666666666667,-0.02957102087410307,0.0,0.15126607012470386,0.1725678096963423,1.4932,376.0,469.0,845.0
simpsydial,simpsydial_53,fully-synthetic,llm,3.35,4.398148148148148,0.06730260541927213,1.0,0.1392887036764238,0.22436794072615923,1.0598,507.0,517.0,1024.0
simpsydial,simpsydial_537,fully-synthetic,llm,2.9,4.064814814814816,0.08475756235827657,1.0,0.12858891289932667,0.17921605604468432,1.0173,363.0,512.0,875.0
simpsydial,simpsydial_541,fully-synthetic,llm,3.5333333333333337,4.361111111111112,0.0246792368742369,1.0,0.17067565847449095,0.2232956889630041,1.3653,338.0,266.0,604.0
simpsydial,simpsydial_543,fully-synthetic,llm,3.3666666666666667,4.388888888888889,0.12297858363858372,1.0,0.14237200963819918,0.23231129926877117,1.139,336.0,454.0,790.0
simpsydial,simpsydial_547,fully-synthetic,llm,3.1833333333333336,4.083333333333333,0.08788461199294537,1.0,0.11372469695525943,0.23617488972600534,0.7858,371.0,502.0,873.0
simpsydial,simpsydial_548,fully-synthetic,llm,2.7999999999999994,4.12962962962963,-0.008528579527048885,0.0,0.1656409926490618,0.1855338238299612,1.1926,257.0,475.0,732.0
simpsydial,simpsydial_550,fully-synthetic,llm,3.3333333333333335,4.203703703703703,0.2410554957599478,1.0,0.1718101383267691,0.19558085019841273,1.5615,378.0,409.0,787.0
simpsydial,simpsydial_562,fully-synthetic,llm,2.3,4.37037037037037,0.15936397047915746,1.0,0.1615760887270919,0.19718148646975042,1.3665,547.0,778.0,1325.0
simpsydial,simpsydial_568,fully-synthetic,llm,3.266666666666667,4.342592592592593,-0.0721526946334089,0.0,0.12245890791750946,0.2160419871078322,0.8857,534.0,861.0,1395.0
simpsydial,simpsydial_569,fully-synthetic,llm,2.9166666666666665,4.37962962962963,0.05353091556210113,1.0,0.12057406067722541,0.20400189867793225,1.012,494.0,1170.0,1664.0
simpsydial,simpsydial_57,fully-synthetic,llm,3.1,4.0092592592592595,0.14294931878306877,1.0,0.1258853821963353,0.22804508682498237,1.0295,312.0,392.0,704.0
simpsydial,simpsydial_570,fully-synthetic,llm,3.4499999999999997,4.287037037037037,0.09567516611295682,1.0,0.12373254145785567,0.20997982772435897,1.1396,443.0,425.0,868.0
simpsydial,simpsydial_571,fully-synthetic,llm,3.4166666666666665,4.583333333333333,0.1445748305224868,1.0,0.15320599879218028,0.21989785491171035,1.0734,491.0,507.0,998.0
simpsydial,simpsydial_579,fully-synthetic,llm,2.9,4.296296296296297,0.2657657211444248,1.0,0.1448968343520163,0.19301493759844904,1.0693,416.0,664.0,1080.0
simpsydial,simpsydial_58,fully-synthetic,llm,3.266666666666667,4.314814814814814,0.11827993133583019,1.0,0.1359955424001012,0.21322255380683347,1.1758,455.0,599.0,1054.0
simpsydial,simpsydial_587,fully-synthetic,llm,3.3833333333333333,4.2407407407407405,0.23306887435725462,1.0,0.16074715391699354,0.14205458968253967,0.9178,365.0,509.0,874.0
simpsydial,simpsydial_589,fully-synthetic,llm,3.1999999999999997,4.342592592592593,0.06311456349206346,1.0,0.1412560082436976,0.25525816468253965,0.9847,313.0,489.0,802.0
simpsydial,simpsydial_59,fully-synthetic,llm,3.1,4.203703703703703,0.09770606469002693,1.0,0.14003869832401084,0.19847080960633817,1.1656,276.0,586.0,862.0
simpsydial,simpsydial_591,fully-synthetic,llm,3.3333333333333335,4.138888888888888,0.11739219314788615,1.0,0.1423769333357383,0.18094580961636356,1.1596,517.0,695.0,1212.0
simpsydial,simpsydial_596,fully-synthetic,llm,3.466666666666667,4.462962962962963,0.11726766209308581,1.0,0.14074613238653017,0.18367039747593022,1.0702,307.0,497.0,804.0
simpsydial,simpsydial_605,fully-synthetic,llm,3.466666666666667,4.25,-0.06179173405211141,0.0,0.14022935230429268,0.15625361914071592,1.1415,277.0,350.0,627.0
simpsydial,simpsydial_612,fully-synthetic,llm,2.35,4.166666666666667,0.07510270774976659,1.0,0.14127377438889774,0.16538962131837306,1.0147,436.0,722.0,1158.0
simpsydial,simpsydial_615,fully-synthetic,llm,2.3833333333333333,4.388888888888889,0.2360713045634921,1.0,0.15865664856418246,0.22963248286833088,1.418,411.0,463.0,874.0
simpsydial,simpsydial_618,fully-synthetic,llm,3.35,4.296296296296296,0.04299050387596903,1.0,0.14958332826362386,0.1909240602344224,1.3403,440.0,506.0,946.0
simpsydial,simpsydial_621,fully-synthetic,llm,3.6666666666666665,4.611111111111111,0.034017301587301735,1.0,0.15409853947724314,0.2119811524244401,1.2085,286.0,374.0,660.0
simpsydial,simpsydial_625,fully-synthetic,llm,3.3333333333333335,4.546296296296297,0.12362228174603172,1.0,0.14847253648784914,0.18478846790082154,0.945,412.0,436.0,848.0
simpsydial,simpsydial_630,fully-synthetic,llm,3.6166666666666667,4.481481481481481,0.059536869952659416,1.0,0.13436980351564726,0.17531456811763563,1.2137,296.0,498.0,794.0
simpsydial,simpsydial_638,fully-synthetic,llm,3.1333333333333333,4.37037037037037,0.07660686161195868,1.0,0.12465103660365995,0.2213792551779076,0.8542,527.0,547.0,1074.0
simpsydial,simpsydial_639,fully-synthetic,llm,2.5166666666666666,4.148148148148149,0.1176323265726043,1.0,0.14359195560865476,0.19554451223788483,1.2711,553.0,688.0,1241.0
simpsydial,simpsydial_642,fully-synthetic,llm,3.0833333333333335,4.4907407407407405,0.10101863997114,1.0,0.13954984844850754,0.19454403433377232,1.2142,563.0,696.0,1259.0
simpsydial,simpsydial_646,fully-synthetic,llm,3.1666666666666665,4.37037037037037,0.21661449357520784,1.0,0.1515392797308918,0.2406484323757051,1.267,431.0,493.0,924.0
simpsydial,simpsydial_649,fully-synthetic,llm,3.133333333333333,4.62962962962963,-0.03601958450046683,0.0,0.12360512129046856,0.2903881718585609,1.044,351.0,356.0,707.0
simpsydial,simpsydial_65,fully-synthetic,llm,3.2166666666666663,4.333333333333333,0.11885078431372542,1.0,0.1444288324242446,0.18123941358796875,1.083,438.0,580.0,1018.0
simpsydial,simpsydial_650,fully-synthetic,llm,3.3666666666666667,4.37037037037037,-0.006996241830065336,0.0,0.13543459847754227,0.21265546885420836,1.0375,436.0,604.0,1040.0
simpsydial,simpsydial_652,fully-synthetic,llm,2.3000000000000003,4.388888888888888,0.2356538470017637,1.0,0.1584927547634539,0.18062172489535416,1.1557,372.0,775.0,1147.0
simpsydial,simpsydial_654,fully-synthetic,llm,2.7166666666666663,4.333333333333333,0.22917574404761906,1.0,0.17890079780207901,0.2163811103961104,1.2516,291.0,564.0,855.0
simpsydial,simpsydial_668,fully-synthetic,llm,3.5500000000000003,4.333333333333333,0.0012729886931941714,1.0,0.12998555320462996,0.23543034155629697,0.9356,374.0,480.0,854.0
simpsydial,simpsydial_672,fully-synthetic,llm,3.3000000000000003,4.342592592592593,0.06484697106690773,1.0,0.14067231407971875,0.21485768860988577,1.0809,404.0,430.0,834.0
simpsydial,simpsydial_674,fully-synthetic,llm,3.3000000000000003,4.018518518518519,-0.0010114814814814188,0.0,0.11296806897462339,0.17219490820424554,0.9257,388.0,590.0,978.0
simpsydial,simpsydial_677,fully-synthetic,llm,3.4500000000000006,4.296296296296297,0.07032711767399269,1.0,0.12220015356133487,0.2007519538429407,1.0056,529.0,769.0,1298.0
simpsydial,simpsydial_682,fully-synthetic,llm,2.9,4.074074074074075,0.07583263588263585,1.0,0.12114507740285821,0.16088569965223976,1.0533,342.0,470.0,812.0
simpsydial,simpsydial_683,fully-synthetic,llm,3.4333333333333336,4.222222222222222,0.08499465873015877,1.0,0.10407831788250686,0.2535799682088744,1.0078,260.0,361.0,621.0
simpsydial,simpsydial_686,fully-synthetic,llm,3.266666666666667,4.611111111111111,0.2016721480900052,1.0,0.1492524318131891,0.19743084626191973,1.2723,465.0,540.0,1005.0
simpsydial,simpsydial_689,fully-synthetic,llm,3.1666666666666665,4.388888888888888,0.1991196219715956,1.0,0.1367461951832698,0.1752968673616633,1.2391,392.0,548.0,940.0
simpsydial,simpsydial_69,fully-synthetic,llm,3.283333333333333,4.333333333333333,0.08256494708994708,1.0,0.11879600844546102,0.16175356629167312,0.8421,342.0,318.0,660.0
simpsydial,simpsydial_692,fully-synthetic,llm,3.1,4.3240740740740735,0.04959476273148147,1.0,0.13512904210708862,0.21585078656462584,1.1689,491.0,737.0,1228.0
simpsydial,simpsydial_706,fully-synthetic,llm,3.4666666666666663,4.453703703703703,0.12491792413935272,1.0,0.12262100780821097,0.17825910798327926,0.924,397.0,552.0,949.0
simpsydial,simpsydial_714,fully-synthetic,llm,2.5666666666666664,4.120370370370371,-0.04260935245310249,0.0,0.10949648259617996,0.1999239170182841,1.0779,232.0,404.0,636.0
simpsydial,simpsydial_718,fully-synthetic,llm,3.4333333333333336,4.388888888888889,0.21411573673240336,1.0,0.17977066304394934,0.21232713046458893,1.4217,504.0,611.0,1115.0
simpsydial,simpsydial_72,fully-synthetic,llm,3.1,4.1944444444444455,0.10193605820105818,1.0,0.14544044175298218,0.16058250459736742,1.2264,236.0,337.0,573.0
simpsydial,simpsydial_723,fully-synthetic,llm,3.3833333333333333,4.231481481481482,0.041880103615520275,1.0,0.15382267487785642,0.1849600069297351,1.2515,370.0,616.0,986.0
simpsydial,simpsydial_726,fully-synthetic,llm,2.1666666666666665,4.342592592592593,0.10024048964218457,1.0,0.10594698580182162,0.18006564889199364,0.8971,308.0,418.0,726.0
simpsydial,simpsydial_734,fully-synthetic,llm,2.1166666666666667,3.9537037037037037,0.0978326972455649,1.0,0.1295626587384364,0.17699347425321835,1.0548,353.0,517.0,870.0
simpsydial,simpsydial_737,fully-synthetic,llm,3.533333333333333,4.296296296296297,-0.014508917548500894,0.0,0.13580127001729778,0.19047305948020235,0.964,373.0,555.0,928.0
simpsydial,simpsydial_74,fully-synthetic,llm,3.1666666666666665,4.037037037037037,0.1791111013129531,1.0,0.12539066487595835,0.20888929056347588,0.7947,417.0,500.0,917.0
simpsydial,simpsydial_746,fully-synthetic,llm,2.816666666666667,4.166666666666667,0.12220844155844157,1.0,0.12991983776568755,0.19919180751518717,1.0568,284.0,333.0,617.0
simpsydial,simpsydial_750,fully-synthetic,llm,3.266666666666667,4.601851851851851,0.10603368215565796,1.0,0.15420896040999812,0.18348835805360394,1.4378,629.0,619.0,1248.0
simpsydial,simpsydial_757,fully-synthetic,llm,2.9166666666666665,4.462962962962963,0.07043244964652533,1.0,0.14808615505118816,0.1782184895245618,1.1106,604.0,853.0,1457.0
simpsydial,simpsydial_759,fully-synthetic,llm,3.0333333333333337,4.453703703703703,-0.05144393259719346,0.0,0.1434649105252179,0.20418639923859452,1.1813,355.0,772.0,1127.0
simpsydial,simpsydial_77,fully-synthetic,llm,3.433333333333333,4.5,0.08479309964726632,1.0,0.14516011624954708,0.21520114062375367,1.3325,371.0,407.0,778.0
simpsydial,simpsydial_775,fully-synthetic,llm,3.4499999999999997,4.472222222222222,0.04140947357846089,1.0,0.13114223231482527,0.20302189265536724,1.1742,405.0,658.0,1063.0
simpsydial,simpsydial_786,fully-synthetic,llm,3.216666666666667,4.231481481481482,0.23875089065255733,1.0,0.14971409563994395,0.17859651731033618,1.1026,463.0,644.0,1107.0
simpsydial,simpsydial_790,fully-synthetic,llm,3.25,4.222222222222222,-0.09489461966604823,0.0,0.12023880943137541,0.19830268243071447,1.0243,398.0,446.0,844.0
simpsydial,simpsydial_791,fully-synthetic,llm,2.6166666666666667,4.111111111111112,0.06309697278911566,1.0,0.1309815088326348,0.1807659521215894,1.0178,359.0,621.0,980.0
simpsydial,simpsydial_8,fully-synthetic,llm,3.283333333333333,4.3240740740740735,0.13773592869943674,1.0,0.15744237899635652,0.2227618107420944,1.1863,632.0,908.0,1540.0
simpsydial,simpsydial_800,fully-synthetic,llm,3.1666666666666665,4.148148148148149,0.011625083943833964,1.0,0.13210129017649672,0.22825149874686718,0.97,271.0,484.0,755.0
simpsydial,simpsydial_804,fully-synthetic,llm,3.25,4.4907407407407405,0.08513207443897103,1.0,0.12759198565139884,0.18715316365626714,1.092,592.0,879.0,1471.0
simpsydial,simpsydial_805,fully-synthetic,llm,3.6833333333333336,4.166666666666667,0.13706394064872324,1.0,0.1431892334417039,0.16842434189847555,1.2064,125.0,211.0,336.0
simpsydial,simpsydial_808,fully-synthetic,llm,2.866666666666667,4.083333333333333,0.016835600907029458,1.0,0.1256346777696704,0.17763215914909464,0.9647,222.0,350.0,572.0
simpsydial,simpsydial_811,fully-synthetic,llm,3.3166666666666664,4.462962962962963,0.0508796493721867,1.0,0.1267551295672182,0.20967437298487102,0.9979,344.0,521.0,865.0
simpsydial,simpsydial_812,fully-synthetic,llm,3.216666666666667,4.287037037037037,0.11251486607142863,1.0,0.1794716365195145,0.24336392812555738,1.5258,410.0,454.0,864.0
simpsydial,simpsydial_813,fully-synthetic,llm,3.1333333333333333,4.537037037037037,0.019077733065057056,1.0,0.1283541003508604,0.22725686067019396,0.9933,367.0,414.0,781.0
simpsydial,simpsydial_815,fully-synthetic,llm,2.766666666666667,4.111111111111111,0.013875909039738843,1.0,0.11296338333875766,0.18407018776616338,1.0216,717.0,829.0,1546.0
simpsydial,simpsydial_820,fully-synthetic,llm,2.8333333333333335,4.37962962962963,0.008734006000774286,1.0,0.14729834944181905,0.19109182539682537,1.0315,423.0,779.0,1202.0
simpsydial,simpsydial_832,fully-synthetic,llm,3.75,4.398148148148148,0.11968622812372817,1.0,0.11600628311903173,0.15362246137364957,1.0157,400.0,535.0,935.0
simpsydial,simpsydial_844,fully-synthetic,llm,3.1833333333333336,4.296296296296297,0.20972210441468261,1.0,0.1555308296443701,0.19656243353663305,1.2419,329.0,415.0,744.0
simpsydial,simpsydial_851,fully-synthetic,llm,3.4500000000000006,4.601851851851852,0.04238187939110066,1.0,0.11471100469544336,0.21161000345065564,0.8607,621.0,699.0,1320.0
simpsydial,simpsydial_853,fully-synthetic,llm,3.0833333333333335,4.407407407407407,0.12268863335738336,1.0,0.1347556968908412,0.15600475864541571,1.0333,671.0,496.0,1167.0
